,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
1,2018-12-14,KOTAKBANK,EQ,1264.4,1264.4,1271.7,1247.1,1256.6,1255.95,1260.29,2671529,336689160790000.0,71621,888933,0.33270000000000005
2,2018-12-17,KOTAKBANK,EQ,1255.95,1260.0,1266.0,1207.05,1222.0,1222.45,1227.21,7385641,906372990140000.0,185821,1661496,0.225
3,2018-12-18,KOTAKBANK,EQ,1222.45,1214.9,1239.65,1214.0,1236.9,1237.1,1226.8,3678466,451273376405000.0,99818,1298611,0.353
4,2018-12-19,KOTAKBANK,EQ,1237.1,1238.8,1245.7,1222.1,1224.1,1225.65,1231.77,3032003,373473595685000.0,85724,1411756,0.4656
5,2018-12-20,KOTAKBANK,EQ,1225.65,1219.8,1239.4,1215.6,1237.0,1236.3,1228.82,2300954,282746937710000.0,62921,635031,0.276
6,2018-12-21,KOTAKBANK,EQ,1236.3,1240.0,1242.9,1223.65,1228.0,1227.2,1230.79,2208029,271761174715000.0,70540,882837,0.3998
0,2018-12-13,KPIT,EQ,215.6,216.0,219.25,213.2,217.85,217.8,216.52,1295025,28040439445000.0,16776,451801,0.3489
1,2018-12-14,KPIT,EQ,217.8,215.55,217.4,214.25,215.55,215.3,215.79,938439,20250395130000.0,16279,393989,0.41979999999999995
2,2018-12-17,KPIT,EQ,215.3,218.15,218.15,212.35,217.0,217.1,215.23,1075439,23147025740000.0,22745,452100,0.4204
3,2018-12-18,KPIT,EQ,217.1,214.55,218.2,214.55,217.8,217.65,216.6,1117439,24203919695000.0,20999,538684,0.48210000000000003
4,2018-12-19,KPIT,EQ,217.65,217.65,229.9,213.5,228.9,228.55,221.63,4177893,92594870550000.0,48201,1401500,0.33549999999999996
5,2018-12-20,KPIT,EQ,228.55,229.8,233.0,225.05,228.95,229.2,229.41,3087140,70821240785000.0,34960,973086,0.3152
6,2018-12-21,KPIT,EQ,229.2,227.9,229.05,221.15,222.8,224.15,224.87,1985723,44653892905000.0,28261,1006059,0.5065999999999999
0,2018-12-13,KSCL,EQ,556.2,564.95,614.4,556.5,605.0,593.45,576.4,898531,51791170980000.0,24190,161195,0.1794
1,2018-12-14,KSCL,EQ,593.45,586.0,609.7,565.4,578.9,590.0,588.91,1025303,60381484235000.0,26661,99340,0.0969
2,2018-12-17,KSCL,EQ,590.0,583.0,595.4,575.05,578.0,586.3,584.82,460152,26910708380000.0,14456,38933,0.08460000000000001
3,2018-12-18,KSCL,EQ,586.3,580.0,585.65,573.4,576.2,577.0,579.77,305963,17738867420000.0,11398,43562,0.1424
4,2018-12-19,KSCL,EQ,577.0,579.0,602.85,577.2,595.0,596.85,590.18,561638,33146898489999.996,14885,62562,0.11140000000000001
5,2018-12-20,KSCL,EQ,596.85,590.05,602.6,586.6,592.95,593.4,595.82,487747,29061026085000.004,10808,51087,0.10470000000000002
6,2018-12-21,KSCL,EQ,593.4,593.6,601.0,577.0,577.0,581.65,585.77,504064,29526680339999.996,14094,45063,0.0894
0,2018-12-13,KTKBANK,EQ,107.2,108.1,108.95,106.3,108.25,108.05,107.8,1686308,18177983680000.0,8376,296440,0.17579999999999998
1,2018-12-14,KTKBANK,EQ,108.05,108.05,108.9,106.75,108.4,108.55,108.25,935388,10125289915000.0,5623,276706,0.2958
2,2018-12-17,KTKBANK,EQ,108.55,108.55,110.7,108.0,108.2,108.8,109.72,1582004,17358342335000.0,9377,407947,0.2579
3,2018-12-18,KTKBANK,EQ,108.8,108.3,110.2,107.3,110.0,110.05,109.52,1059290,11601062735000.0,6749,398508,0.3762
4,2018-12-19,KTKBANK,EQ,110.05,111.0,112.1,110.05,110.9,111.35,111.14,3136302,34856320800000.0,20622,566566,0.18059999999999998
5,2018-12-20,KTKBANK,EQ,111.35,110.8,113.35,110.0,111.2,111.35,111.9,3182415,35610552505000.0,13653,487819,0.1533
6,2018-12-21,KTKBANK,EQ,111.35,111.8,111.8,107.6,108.3,108.2,108.76,2028890,22066384370000.0,12171,472310,0.2328
0,2018-12-13,L&TFH,EQ,143.9,144.85,148.85,144.25,145.1,145.15,146.78,5807553,85241874725000.0,39495,1130167,0.19460000000000002
1,2018-12-14,L&TFH,EQ,145.15,145.05,148.4,143.6,146.8,146.85,146.65,4396492,64475713445000.01,41181,1521973,0.3462
2,2018-12-17,L&TFH,EQ,146.85,147.3,148.0,146.35,147.45,147.45,147.17,2363411,34782521000000.0,17416,897529,0.37979999999999997
3,2018-12-18,L&TFH,EQ,147.45,146.25,149.9,145.6,146.7,146.75,147.31,3669223,54052884140000.0,30551,670352,0.1827
4,2018-12-19,L&TFH,EQ,146.75,147.7,156.75,147.15,155.7,155.6,153.16,11084670,169777098800000.0,63071,3004004,0.271
5,2018-12-20,L&TFH,EQ,155.6,154.25,158.15,153.6,157.45,157.35,156.69,7015922,109935916625000.0,52733,1728208,0.2463
6,2018-12-21,L&TFH,EQ,157.35,157.9,159.25,150.5,150.9,151.2,154.36,7292113,112562627959999.98,73612,2392355,0.3281
0,2018-12-13,LICHSGFIN,EQ,448.8,449.9,466.8,448.0,462.5,461.65,461.71,2085369,96284282655000.0,35603,712733,0.3418
1,2018-12-14,LICHSGFIN,EQ,461.65,460.0,465.95,457.1,460.3,462.7,461.91,853636,39430045035000.0,27645,204599,0.2397
2,2018-12-17,LICHSGFIN,EQ,462.7,460.2,464.25,455.0,463.0,462.1,459.39,838108,38502012940000.0,19971,152963,0.1825
3,2018-12-18,LICHSGFIN,EQ,462.1,460.2,466.55,458.75,464.75,464.65,463.3,862373,39953648210000.0,13340,126891,0.1471
4,2018-12-19,LICHSGFIN,EQ,464.65,468.7,487.0,467.05,485.7,485.65,481.1,3550238,170802966685000.0,77985,1315147,0.3704
5,2018-12-20,LICHSGFIN,EQ,485.65,483.25,496.9,480.3,487.95,489.05,490.12,2180296,106861654305000.0,47534,385950,0.177
6,2018-12-21,LICHSGFIN,EQ,489.05,488.95,496.2,469.0,469.55,470.55,479.43,1816837,87105349335000.0,37858,666753,0.36700000000000005
0,2018-12-13,LT,EQ,1400.3,1413.7,1429.0,1406.0,1426.0,1426.45,1419.07,1863210,264402116935000.0,69753,942859,0.506
1,2018-12-14,LT,EQ,1426.45,1423.45,1428.55,1405.05,1410.65,1411.4,1416.45,2189734,310165915370000.0,101296,1311794,0.5991
2,2018-12-17,LT,EQ,1411.4,1395.4,1424.4,1395.05,1408.0,1408.0,1412.21,1610515,227438696790000.0,73398,805764,0.5003
3,2018-12-18,LT,EQ,1408.0,1405.0,1430.0,1405.0,1429.95,1428.5,1423.06,1568498,223207221060000.0,111190,833383,0.5313
4,2018-12-19,LT,EQ,1428.5,1431.0,1438.0,1426.4,1436.0,1434.75,1434.78,2073536,297507350075000.0,166570,1373543,0.6624
5,2018-12-20,LT,EQ,1434.75,1430.6,1453.0,1423.25,1450.1,1450.8,1443.83,2782410,401732037665000.0,120351,1699445,0.6108
6,2018-12-21,LT,EQ,1450.8,1450.8,1459.7,1415.2,1422.0,1420.0,1434.93,1975704,283500463890000.0,91915,926310,0.46890000000000004
0,2018-12-13,LUPIN,EQ,821.65,815.0,855.0,806.2,852.5,847.3,831.83,4847312,403212568975000.0,97737,436484,0.09
1,2018-12-14,LUPIN,EQ,847.3,850.9,857.0,830.5,843.85,843.85,842.17,2701885,227545516355000.03,60513,292370,0.1082
2,2018-12-17,LUPIN,EQ,843.85,848.0,855.5,840.5,846.25,847.45,849.14,1213014,103001436005000.0,27301,217131,0.179
3,2018-12-18,LUPIN,EQ,847.45,846.35,848.5,836.8,845.7,845.0,843.01,892197,75213207270000.0,23660,183204,0.2053
4,2018-12-19,LUPIN,EQ,845.0,848.0,850.65,838.1,845.0,842.0,842.92,1037755,87474356675000.0,38957,372251,0.35869999999999996
5,2018-12-20,LUPIN,EQ,842.0,840.0,859.7,839.5,853.8,855.05,852.8,1520946,129706882680000.0,28683,346631,0.2279
6,2018-12-21,LUPIN,EQ,855.05,855.15,868.7,853.05,859.7,858.45,859.91,1800180,154799259395000.0,43299,385037,0.2139
0,2018-12-13,M&M,EQ,750.8,755.0,765.1,746.25,758.2,759.2,757.52,3510371,265916735955000.03,119857,1667961,0.47520000000000007
1,2018-12-14,M&M,EQ,759.2,753.1,764.0,751.6,757.0,757.25,757.08,1760631,133294378965000.02,58677,768238,0.4363
2,2018-12-17,M&M,EQ,757.25,760.0,763.0,750.5,755.6,756.35,756.1,2022203,152898522665000.0,53855,1195859,0.5914
3,2018-12-18,M&M,EQ,756.35,755.6,772.0,752.4,772.0,770.95,767.24,3600834,276272179635000.0,112030,1437568,0.3992
4,2018-12-19,M&M,EQ,770.95,775.0,787.0,767.1,785.9,782.65,778.36,3361238,261626929419999.97,96963,1682898,0.5007
5,2018-12-20,M&M,EQ,782.65,779.7,797.0,778.5,794.95,795.45,791.12,2707144,214167311385000.0,88059,1384605,0.5115
6,2018-12-21,M&M,EQ,795.45,795.0,814.0,777.7,778.2,781.15,794.63,6125095,486717487210000.06,174532,2484219,0.4056
0,2018-12-13,M&MFIN,EQ,438.3,440.0,457.85,436.9,451.7,452.55,449.35,2331345,104758326305000.0,51226,776497,0.3331
1,2018-12-14,M&MFIN,EQ,452.55,447.0,457.0,446.05,452.55,454.55,452.87,1814281,82163818955000.0,29656,690477,0.38060000000000005
2,2018-12-17,M&MFIN,EQ,454.55,453.0,457.0,446.3,453.6,453.85,450.79,1022949,46113676630000.0,31455,454796,0.4446
3,2018-12-18,M&MFIN,EQ,453.85,450.05,462.95,448.5,460.45,460.9,459.24,1415258,64994362579999.99,27854,401158,0.28350000000000003
4,2018-12-19,M&MFIN,EQ,460.9,462.15,476.45,461.2,464.15,468.35,471.61,2209420,104199533030000.0,62786,935531,0.42340000000000005
5,2018-12-20,M&MFIN,EQ,468.35,461.35,477.0,459.4,473.9,474.85,471.53,1934682,91226135560000.0,82013,856266,0.4426
6,2018-12-21,M&MFIN,EQ,474.85,473.0,481.0,460.45,462.75,463.15,468.42,1743650,81676259850000.0,36400,806943,0.46280000000000004
0,2018-12-13,MANAPPURAM,EQ,89.3,90.0,91.0,87.4,89.25,89.1,89.51,2700816,24175978955000.0,14018,642047,0.2377
1,2018-12-14,MANAPPURAM,EQ,89.1,88.95,89.25,87.05,88.4,88.5,88.22,1455546,12841292760000.0,7440,292578,0.201
2,2018-12-17,MANAPPURAM,EQ,88.5,88.3,88.75,86.85,86.95,87.25,87.69,1189185,10428539505000.0,7411,400970,0.3372
3,2018-12-18,MANAPPURAM,EQ,87.25,86.55,89.3,86.25,89.25,88.8,88.01,1580569,13910797785000.0,7636,508736,0.32189999999999996
4,2018-12-19,MANAPPURAM,EQ,88.8,89.25,92.9,89.2,91.35,91.25,91.9,6464929,59414974520000.01,29681,1341519,0.20750000000000002
5,2018-12-20,MANAPPURAM,EQ,91.25,91.2,93.35,90.05,91.85,91.65,91.9,3131578,28779357830000.0,15795,789700,0.2522
6,2018-12-21,MANAPPURAM,EQ,91.65,91.85,92.45,88.05,88.5,88.5,89.65,2608542,23386731155000.0,11992,650926,0.2495
0,2018-12-13,MARICO,EQ,372.7,373.4,377.7,370.2,375.0,374.35,373.39,2718867,101519268480000.0,66972,1967614,0.7237
1,2018-12-14,MARICO,EQ,374.35,373.0,375.75,370.35,373.8,372.1,373.59,1077113,40239800815000.0,38079,678911,0.6303
2,2018-12-17,MARICO,EQ,372.1,374.35,381.25,370.6,375.2,376.85,377.07,1440922,54333090160000.0,33732,655125,0.4547
3,2018-12-18,MARICO,EQ,376.85,376.0,383.95,374.55,382.6,382.1,379.78,1358797,51603757060000.0,38383,740422,0.5449
4,2018-12-19,MARICO,EQ,382.1,383.0,395.0,380.8,392.6,394.2,388.93,2437280,94793787020000.0,28489,1287165,0.5281
5,2018-12-20,MARICO,EQ,394.2,392.95,396.6,379.5,380.25,380.5,385.94,2589922,99954306870000.0,43765,1000652,0.3864
6,2018-12-21,MARICO,EQ,380.5,380.0,385.85,374.75,377.45,378.15,378.93,1701786,64486280975000.0,55034,896882,0.527
0,2018-12-13,MARUTI,EQ,7471.85,7477.5,7700.0,7477.5,7666.5,7670.5,7622.8,881204,671723795000000.0,101662,248106,0.2816
1,2018-12-14,MARUTI,EQ,7670.5,7684.0,7690.0,7545.95,7676.0,7662.15,7613.76,676653,515187152670000.0,90491,208083,0.3075
2,2018-12-17,MARUTI,EQ,7662.15,7691.9,7800.0,7650.0,7717.65,7734.05,7739.25,712296,551263844639999.94,89891,174341,0.24480000000000002
3,2018-12-18,MARUTI,EQ,7734.05,7710.0,7785.0,7655.0,7768.0,7772.35,7732.85,658919,509532040495000.0,73064,160395,0.2434
4,2018-12-19,MARUTI,EQ,7772.35,7781.0,7949.75,7781.0,7915.1,7936.0,7886.0,856358,675324114605000.0,105351,306096,0.35740000000000005
5,2018-12-20,MARUTI,EQ,7936.0,7850.0,7919.0,7763.65,7812.3,7807.05,7845.5,824303,646707033310000.0,84180,242794,0.2945
6,2018-12-21,MARUTI,EQ,7807.05,7830.0,7835.0,7515.0,7539.0,7536.3,7618.48,1257227,957815269790000.0,147049,388751,0.30920000000000003
0,2018-12-13,MCDOWELL-N,EQ,640.85,642.5,648.6,630.2,637.0,636.5,639.48,1634609,104529380070000.0,42829,811963,0.49670000000000003
1,2018-12-14,MCDOWELL-N,EQ,636.5,636.95,643.5,622.3,623.0,626.75,629.34,1172655,73800429450000.0,40524,553821,0.4723
2,2018-12-17,MCDOWELL-N,EQ,626.75,625.0,640.7,625.0,633.15,635.15,633.92,1147005,72710478735000.0,39524,344371,0.3002
3,2018-12-18,MCDOWELL-N,EQ,635.15,639.0,647.7,627.25,646.0,645.0,638.41,2438537,155679083590000.0,73816,1073752,0.4403
4,2018-12-19,MCDOWELL-N,EQ,645.0,653.0,655.95,635.85,642.2,642.4,648.47,4008028,259909350510000.0,78438,1048684,0.2616
5,2018-12-20,MCDOWELL-N,EQ,642.4,640.0,649.0,633.55,638.0,637.55,642.35,1276198,81976698895000.0,44267,385030,0.3017
6,2018-12-21,MCDOWELL-N,EQ,637.55,639.95,642.6,617.8,621.0,621.95,626.72,1351216,84683346075000.0,29515,429410,0.3178
0,2018-12-13,MCX,EQ,724.4,735.05,737.45,721.1,724.55,725.65,729.1,297715,21706280085000.0,12193,69537,0.2336
1,2018-12-14,MCX,EQ,725.65,724.9,732.0,719.15,723.0,723.95,725.23,198874,14422873950000.0,6477,27670,0.1391
2,2018-12-17,MCX,EQ,723.95,721.35,731.8,720.0,720.6,722.9,724.78,177476,12863064670000.0,7990,22959,0.1294
3,2018-12-18,MCX,EQ,722.9,719.65,744.7,719.0,742.7,739.75,735.12,490591,36064422860000.0,12506,80492,0.1641
4,2018-12-19,MCX,EQ,739.75,745.05,751.05,729.9,730.5,732.05,739.1,628209,46430807565000.0,17129,104162,0.16579999999999998
5,2018-12-20,MCX,EQ,732.05,731.0,736.55,726.0,730.5,729.25,730.45,219649,16044308230000.002,8092,39095,0.17800000000000002
6,2018-12-21,MCX,EQ,729.25,731.0,734.7,710.1,718.5,720.0,721.11,460363,33197088735000.004,14783,61675,0.134
0,2018-12-13,MFSL,EQ,429.5,432.0,453.95,426.0,440.1,443.65,439.89,837471,36839769640000.0,16807,101743,0.12150000000000001
1,2018-12-14,MFSL,EQ,443.65,442.4,442.4,426.25,431.0,431.55,432.41,528282,22843572980000.0,11699,116742,0.22100000000000003
2,2018-12-17,MFSL,EQ,431.55,430.0,452.95,429.55,447.0,446.55,446.81,1127513,50377968400000.0,23466,460995,0.40890000000000004
3,2018-12-18,MFSL,EQ,446.55,442.1,451.95,439.1,441.5,440.95,445.67,571406,25466000590000.0,15301,115970,0.203
4,2018-12-19,MFSL,EQ,440.95,443.0,445.95,437.05,441.0,440.35,441.19,1154615,50940225510000.0,12160,829092,0.7181000000000001
5,2018-12-20,MFSL,EQ,440.35,436.05,447.0,436.05,440.0,441.1,440.86,406479,17920112960000.0,15741,111460,0.2742
6,2018-12-21,MFSL,EQ,441.1,443.1,449.5,435.05,440.65,438.75,442.03,494336,21851175760000.0,8274,165901,0.3356
0,2018-12-13,MGL,EQ,871.95,873.6,892.2,865.6,874.0,873.75,879.67,330133,29040910025000.0,22892,103553,0.31370000000000003
1,2018-12-14,MGL,EQ,873.75,873.0,885.35,870.0,871.6,871.6,876.12,115186,10091722820000.0,6370,26181,0.2273
2,2018-12-17,MGL,EQ,871.6,870.35,902.35,870.35,897.45,897.5,890.12,485223,43190525125000.0,19943,169883,0.35009999999999997
3,2018-12-18,MGL,EQ,897.5,899.0,907.5,885.3,887.9,888.4,897.69,557597,50054786790000.0,19686,135558,0.24309999999999998
4,2018-12-19,MGL,EQ,888.4,890.6,906.65,890.1,897.6,898.1,900.5,330354,29748521314999.996,16095,132114,0.39990000000000003
5,2018-12-20,MGL,EQ,898.1,889.05,898.0,884.4,890.0,887.65,890.41,150776,13425215344999.998,9519,68648,0.45530000000000004
6,2018-12-21,MGL,EQ,887.65,889.9,899.5,880.0,881.05,882.6,889.17,199585,17746417595000.0,12840,84349,0.4226
0,2018-12-13,MINDTREE,EQ,880.65,882.0,889.15,852.35,854.0,858.8,867.1,1043497,90481713470000.0,43986,282354,0.2706
1,2018-12-14,MINDTREE,EQ,858.8,860.0,873.3,850.0,865.0,867.9,864.25,956017,82624119290000.0,33018,142413,0.149
2,2018-12-17,MINDTREE,EQ,867.9,870.0,874.0,856.6,868.0,870.05,865.92,497718,43098185020000.0,18576,73523,0.1477
3,2018-12-18,MINDTREE,EQ,870.05,860.0,867.05,841.6,847.0,846.6,847.53,1634661,138542441320000.0,48629,445745,0.2727
4,2018-12-19,MINDTREE,EQ,846.6,850.0,861.6,827.3,849.8,850.1,842.08,1987778,167387188225000.0,70188,429485,0.2161
5,2018-12-20,MINDTREE,EQ,850.1,849.0,859.3,841.35,850.0,850.05,851.13,996549,84818911465000.0,22939,273902,0.2749
6,2018-12-21,MINDTREE,EQ,850.05,850.35,866.2,840.1,847.0,845.6,854.63,1601801,136895519250000.0,38063,324117,0.2023
0,2018-12-13,MOTHERSUMI,EQ,156.55,157.45,162.5,157.05,161.05,161.7,160.41,5116286,82072489055000.0,46555,1794039,0.3507
1,2018-12-14,MOTHERSUMI,EQ,161.7,166.6,179.1,163.3,166.6,166.4,170.52,35648351,607865756170000.0,222112,8207364,0.2302
2,2018-12-17,MOTHERSUMI,EQ,166.4,167.0,170.2,163.6,167.25,167.7,167.24,7537995,126063295080000.0,43202,2968354,0.39380000000000004
3,2018-12-18,MOTHERSUMI,EQ,167.7,165.1,174.0,165.05,173.8,172.65,169.58,6638532,112576678200000.0,51123,3172714,0.4779
4,2018-12-19,MOTHERSUMI,EQ,172.65,173.7,175.6,171.4,172.0,172.05,172.93,4170357,72119966285000.0,40083,1398023,0.33520000000000005
5,2018-12-20,MOTHERSUMI,EQ,172.05,171.0,173.75,168.7,170.9,170.5,170.88,3203414,54738367775000.0,48244,983602,0.307
6,2018-12-21,MOTHERSUMI,EQ,170.5,172.0,175.0,168.1,168.75,168.85,172.08,7356971,126598831909999.98,69111,2757923,0.3749
0,2018-12-13,MRF,EQ,68146.55,68280.0,68899.0,67102.7,67202.05,67463.55,67776.13,5719,38761171580000.0,3813,2139,0.374
1,2018-12-14,MRF,EQ,67463.55,67299.0,67500.0,66050.0,66400.0,66335.05,66569.46,5721,38084386095000.0,3968,1605,0.2805
2,2018-12-17,MRF,EQ,66335.05,66415.0,67200.0,66222.0,66435.0,66375.15,66712.0,3561,23756142665000.0,2300,781,0.2193
3,2018-12-18,MRF,EQ,66375.15,66477.0,67998.95,66100.05,67997.75,67561.5,67000.89,4752,31838822280000.0,3180,1414,0.29760000000000003
4,2018-12-19,MRF,EQ,67561.5,68000.0,69500.0,67749.4,69199.2,69326.95,68686.16,10484,72010572870000.0,5925,3383,0.32270000000000004
5,2018-12-20,MRF,EQ,69326.95,68750.0,69900.0,68750.0,69050.0,69049.7,69351.28,10183,70620405405000.0,5466,1908,0.18739999999999998
6,2018-12-21,MRF,EQ,69049.7,69049.7,69561.0,66700.0,67140.0,67003.85,67719.76,9352,63331515915000.0,6142,2975,0.3181
0,2018-12-13,MRPL,EQ,73.85,73.85,75.6,73.35,73.9,74.0,74.34,581572,4323481075000.0,5255,142415,0.24489999999999998
1,2018-12-14,MRPL,EQ,74.0,73.6,74.65,72.5,73.0,72.95,73.32,600933,4405853805000.0,3264,166105,0.27640000000000003
2,2018-12-17,MRPL,EQ,72.95,73.0,73.85,72.6,73.1,72.95,73.21,458235,3354655110000.0,2732,143624,0.3134
3,2018-12-18,MRPL,EQ,72.95,73.0,73.95,71.7,73.25,73.15,72.74,1136699,8268209945000.0,5273,217068,0.19100000000000003
4,2018-12-19,MRPL,EQ,73.15,74.25,75.35,73.25,74.3,74.55,74.21,1592134,11815462440000.0,8348,460295,0.2891
5,2018-12-20,MRPL,EQ,74.55,74.05,78.55,73.9,77.6,77.7,76.58,1897040,14527077580000.002,8834,464964,0.2451
6,2018-12-21,MRPL,EQ,77.7,76.8,78.3,74.35,74.7,74.7,76.01,1780075,13529820294999.998,7772,444847,0.24989999999999998
0,2018-12-13,MUTHOOTFIN,EQ,478.0,478.0,483.0,473.25,480.0,481.3,478.2,1227007,58675299145000.01,22113,402849,0.3283
1,2018-12-14,MUTHOOTFIN,EQ,481.3,477.0,484.35,465.6,472.25,471.55,473.59,950903,45033611445000.0,16493,154160,0.16210000000000002
2,2018-12-17,MUTHOOTFIN,EQ,471.55,472.0,484.2,471.55,476.6,477.95,478.94,990385,47433442125000.0,25426,296798,0.2997
3,2018-12-18,MUTHOOTFIN,EQ,477.95,476.0,485.55,473.0,483.1,483.8,479.98,971500,46630370930000.0,20911,285633,0.294
4,2018-12-19,MUTHOOTFIN,EQ,483.8,488.0,510.0,483.0,504.95,503.35,500.51,4420035,221229004269999.97,84076,1492187,0.3376
5,2018-12-20,MUTHOOTFIN,EQ,503.35,497.5,511.2,497.5,500.0,499.5,504.36,1887351,95190052770000.0,31651,467371,0.24760000000000001
6,2018-12-21,MUTHOOTFIN,EQ,499.5,501.0,505.0,484.75,487.65,486.6,492.38,1550585,76348185570000.0,23963,549644,0.35450000000000004
0,2018-12-13,NATIONALUM,EQ,64.5,65.0,65.15,63.75,64.7,64.5,64.38,3526152,22701591140000.0,11349,1384999,0.39280000000000004
1,2018-12-14,NATIONALUM,EQ,64.5,64.2,64.8,63.5,64.15,64.15,64.21,1610261,10338775360000.0,8555,544640,0.3382
2,2018-12-17,NATIONALUM,EQ,64.15,64.45,65.25,64.4,64.8,64.75,64.8,1839202,11918258950000.0,10537,556416,0.3025
3,2018-12-18,NATIONALUM,EQ,64.75,64.35,65.15,64.15,64.75,64.75,64.65,2886685,18663121650000.0,9928,1101566,0.3816
4,2018-12-19,NATIONALUM,EQ,64.75,65.0,65.35,63.95,64.15,64.15,64.4,4718496,30388118760000.004,18692,2555509,0.5416
5,2018-12-20,NATIONALUM,EQ,64.15,63.65,63.65,59.9,61.75,61.7,61.55,16834329,103613991295000.0,44537,8176186,0.4857
6,2018-12-21,NATIONALUM,EQ,61.7,61.85,63.25,61.75,62.25,62.2,62.45,5878464,36711271315000.0,17905,2038853,0.3468
0,2018-12-13,NBCC,EQ,52.05,52.7,53.85,52.55,53.7,53.65,53.33,8551737,45602535045000.0,24007,3216546,0.3761
1,2018-12-14,NBCC,EQ,53.65,53.75,54.05,52.1,52.7,52.7,52.95,6572041,34800979900000.0,20067,2506023,0.38130000000000003
2,2018-12-17,NBCC,EQ,52.7,53.2,53.65,52.65,52.9,53.0,53.04,4569452,24238393800000.0,11639,1938283,0.4242
3,2018-12-18,NBCC,EQ,53.0,52.9,53.8,52.5,53.4,53.4,53.28,4996702,26621151160000.0,11978,2020672,0.4044
4,2018-12-19,NBCC,EQ,53.4,53.8,59.45,53.65,58.75,58.75,57.73,34964182,201841138805000.0,93057,8651268,0.24739999999999998
5,2018-12-20,NBCC,EQ,58.75,58.0,59.0,57.3,58.3,58.3,58.12,11478441,66712306760000.0,23566,3705741,0.32280000000000003
6,2018-12-21,NBCC,EQ,58.3,58.7,58.75,55.7,55.95,55.9,56.73,8337395,47296843820000.0,27538,2785020,0.334
0,2018-12-13,NCC,EQ,84.0,85.9,85.9,81.6,83.0,82.8,83.31,6693439,55761103420000.01,28946,1553410,0.2321
1,2018-12-14,NCC,EQ,82.8,82.4,84.35,80.45,82.4,82.35,82.4,7895033,65057583835000.0,26393,1805024,0.2286
2,2018-12-17,NCC,EQ,82.35,82.8,84.2,82.5,84.05,83.85,83.57,3958359,33078806445000.0,11310,718876,0.1816
3,2018-12-18,NCC,EQ,83.85,83.4,85.15,83.0,84.0,84.1,84.19,5009746,42175036715000.0,16239,713929,0.14250000000000002
4,2018-12-19,NCC,EQ,84.1,84.45,89.65,83.7,88.6,88.45,87.19,15845157,138147203405000.0,40719,2331366,0.1471
5,2018-12-20,NCC,EQ,88.45,90.35,90.35,88.0,89.5,89.2,89.03,21509170,191497613985000.0,63578,2988348,0.1389
6,2018-12-21,NCC,EQ,89.2,89.15,89.2,84.5,84.7,85.0,86.44,10802432,93380537035000.0,57975,2573678,0.2382
0,2018-12-13,NESTLEIND,EQ,10844.75,10950.0,11198.35,10890.0,11000.0,10996.55,11003.9,76137,83780384760000.0,17350,47028,0.6177
1,2018-12-14,NESTLEIND,EQ,10996.55,11034.0,11174.85,10918.4,10970.0,10985.9,11028.75,62728,69181128935000.0,18657,39190,0.6248
2,2018-12-17,NESTLEIND,EQ,10985.9,11005.0,11312.95,11004.95,11170.55,11170.6,11223.51,98550,110607694480000.0,23763,67393,0.6838
3,2018-12-18,NESTLEIND,EQ,11170.6,11173.0,11300.0,11023.6,11081.05,11094.0,11126.17,67019,74566492280000.0,17302,38731,0.5779
4,2018-12-19,NESTLEIND,EQ,11094.0,11199.9,11230.0,11112.05,11210.05,11174.3,11167.82,136306,152224142315000.0,14937,111820,0.8204000000000001
5,2018-12-20,NESTLEIND,EQ,11174.3,11150.05,11425.0,11150.05,11240.0,11232.55,11286.81,57925,65378857015000.0,15269,31141,0.5376
6,2018-12-21,NESTLEIND,EQ,11232.55,11264.7,11323.75,10958.5,11055.0,11010.4,11028.55,66291,73109358605000.0,16942,44445,0.6705
0,2018-12-13,NHPC,EQ,26.1,26.15,26.3,26.05,26.2,26.15,26.17,3624745,9485209370000.0,2717,2038595,0.5624
1,2018-12-14,NHPC,EQ,26.15,26.15,26.25,26.05,26.2,26.25,26.17,3816128,9986616490000.0,2232,2137376,0.5601
2,2018-12-17,NHPC,EQ,26.25,26.15,26.25,26.05,26.2,26.1,26.14,3173944,8295408695000.0,1816,1288096,0.4058
3,2018-12-18,NHPC,EQ,26.1,26.1,26.25,26.0,26.2,26.15,26.12,4059159,10601597425000.0,2493,2573751,0.6341
4,2018-12-19,NHPC,EQ,26.15,26.15,26.55,26.0,26.1,26.1,26.16,6321296,16536583455000.002,6020,3951839,0.6252000000000001
5,2018-12-20,NHPC,EQ,26.1,26.1,26.2,25.95,26.15,26.1,26.09,4890251,12758801425000.0,5266,2648816,0.5417000000000001
6,2018-12-21,NHPC,EQ,26.1,26.1,26.15,25.85,25.9,25.95,25.95,7530148,19541686650000.0,4750,4810988,0.6389
0,2018-12-13,NIITTECH,EQ,1111.0,1128.0,1128.9,1107.0,1124.0,1122.35,1118.74,443217,49584459525000.0,16087,89347,0.2016
1,2018-12-14,NIITTECH,EQ,1122.35,1110.0,1144.05,1102.15,1136.55,1139.15,1130.24,746098,84326867880000.0,23426,90450,0.12119999999999999
2,2018-12-17,NIITTECH,EQ,1139.15,1146.0,1163.8,1126.8,1162.75,1157.95,1147.66,1345723,154443653765000.0,35794,299666,0.2227
